dataset,type,free_text,label_id
ViHSD,test,Không l? t l?i li d? ch?ng t vì qu? ??u ?NG T? C?T cho con t à!!!,0
ViHSD,test,Hèn gì chúng nó ch? dám nói là ko có liên quan. Cái ??t m? m?y th?ng l?n,1
ViHSD,test,phê quá,0
ViHSD,test,"?ây là clip c? b?n ?i, ch? lúc này b?n ?y không dám ch?i nh? v?y n?a, nh?ng ph?i nói...Linh cá lóc này b?n ch?t nói n?ng hàm h?, m?t d?y, v? ??a c? n?m, trùm l?p...không bi?t th? nào là l? ph?i. Ch?c bây gi? b?n ?y ?ã sáng m?t, dù có chút mu?n màng.",0
ViHSD,test,anh ba b? ?i nghe em,0
ViHSD,test,xin video di anh dep trai,0
ViHSD,test,Sao ?i so sánh ng?oi dân nh? chó v?y Admin..coi v?y có ?c ko?,0
ViHSD,test,Anh ?? l?n sang ?óng phim r?i à ??,0
ViHSD,test,Hoàng Tr??ng r??u vào là ok a ???,0
ViHSD,test,H? Nguy?n Qu?c Phú suy ngh? ko s?ch s? v nó d? ch? nào?? Bu lu bu la ? t?i a th? ?? ?y h? ?? ngta cmt 1 dòng mà ?i cmt l?i 3 dòng h?u r?i fans jack ko phân bi?t ?? tu?i có th? k?t lu?n là tr?u,2
ViHSD,test,"??c l?p, t? do, h?nh phúc h?n 40 n?m r?i mà v?n ph?i ng?a tay xin ti?n t? b?n a. Sao ??ng ta tài tình th? ... ;-)",2
ViHSD,test,Ai r?i c?ng ph?i tr??ng thành thôi,0
ViHSD,test,?oàn Th? iphone th? mê l?y c?m h?ng t? chú ?? ?ó =)),0
ViHSD,test,??p quá chi,0
ViHSD,test,Em ?i lam ng?c có s??ng  không nêu ch?ng bú con c?m giác  o ?,1
ViHSD,test,C?ng gi?ng l?m á :))),0
ViHSD,test,C?i b? ra cho r?i ng?a m?t á?????,1
ViHSD,test,Em là m?t cô gái nông thôn. s?ng n?i tâm. Tr?m tính.,0
ViHSD,test,ST 12h 12 triê?u view,0
ViHSD,test,Ch? Ngô Th? Y?n ?i ??????,0
ViHSD,test,Tr??c khi ch?t vì ô nhi?m c?ng ph?i quy?t t? gi? nhà(Hà n?i),0
ViHSD,test,Bu?n,0
ViHSD,test,"Vy ?? page gì hnhu là neu, l?i tâm s? c?a du h?c sinh anh hay sao ?y",0
ViHSD,test,"nó ra cái lu?t tr?ng d?ng l?y ?? c?a dân mà ko có quy?n ?òi,chó ?? thi?t",1
ViHSD,test,C??i ?a m?y cha cmt gì k d? =)),0
ViHSD,test,có h?u hoàng kìa,0
ViHSD,test,Spring Hà thì ra là m hi t b?ng cánh hoa. ?ó h ngh? x?u m hong à,0
ViHSD,test,Quang Minh Quang,0
ViHSD,test,Ngân Tr?n Vu Dang Quynh Nhu chi?u nay burn real không các em :))),0
ViHSD,test,Ch? có óc chó m?i nghe gi?c tàu,1
ViHSD,test,B52 ??,0
ViHSD,test,C?c kì thuy?t ph?c :3,0
ViHSD,test,Bác ?inh La Th?ng ?âu r?i ?,0
ViHSD,test,Em ch? mu?n nói là anh ?? thi?u 1 không gian live lành m?nh h?n =)),0
ViHSD,test,Dc ??y kaka,0
ViHSD,test,c?c kì xinh thuy?t ph?c,0
ViHSD,test,Fan c?ng :)),0
ViHSD,test,Vy Tr??ng tr ?iii,0
ViHSD,test,Mui em b? méo roi em oi,0
ViHSD,test,Duy Ph?m nghe s? ?? thág 10 xem phim ma vi?t nam nhé :)),0
ViHSD,test,"ch?a ch?c, có th? t?ng ch?c nh?ng l?c gi?m.. ??n c? nh? phó ch? t?ch mà sang phó bên h?i ??ng nhân dân ch?ng h?n..",0
ViHSD,test,ch?u luôn haha,0
ViHSD,test,My Thsnjs Minh Hieu Chuc Nguoi That Binh An Vui Ve,0
ViHSD,test,Rank Vi?t Nam mà yasuo tt6 tt5 thì del ph?i ng??i Vi?t Nam r,1
ViHSD,test,Ít nh?t thì ngta có b?nh ngta báo ch? k nh? con Nhung có b?nh mà ?i vòng vòng,2
ViHSD,test,Viet Anh Phan nóng th?,0
ViHSD,test,"C?ng là ng??i ph? n? nh?ng xem clip cô Linh này c?m th?y r?t nh? cô Tuy?t L??ng quá, tôi nói th?t tâm ??y chú Phúc Toàn ngen.",0
ViHSD,test,Tu Kim Khoa im cmm ?i????,2
ViHSD,test,Nghe k hi?u gì c? nh?ng chúc m?ng anh comeback ??,0
ViHSD,test,Ok abe,0
ViHSD,test,Kê anh ?iii,0
ViHSD,test,C?c kì thuy?t ph?c :((,0
ViHSD,test,B?n này hay h?n t?c ca :)),0
ViHSD,test,Ti?n Chi?u sao th?ng này l?i là ch? t?ch,0
ViHSD,test,c??i :))))),0
ViHSD,test,Con nay dien nang qua,2
ViHSD,test,Supi Tr?n,0
ViHSD,test,Anh Trung tr?m vé s?,0
ViHSD,test,"Ng??i này là ph? n? th?t hay là nam chuy?n gi?i v?y m?i ng??i,nhìn l? l?.",0
ViHSD,test,"FACE TO FACE 24/24 NHÀN C? VI B?T THI?N, TH?Y NGÀI KHÔNG PH?I D??NG TÍNH NH?NG CÓ B? DÊ TÍNH ??Y. NGÀI BI?N GI?I V? CÁI ÂM M?U C?A ??NG DÂN CH? M? VÀ T?P C?N BÌNH CÓ CÁI THUY?TPHUJC ??Y.",0
ViHSD,test,Tu?n sau m?i dô ti?p ?i ch??ng trình. t?p c?a cô zui nh?t t? ?ó t?i jo kkk,0
ViHSD,test,train làm gì anh Ba. malphite th?n ki?m mana còn d?ng ???c mà ????,0
ViHSD,test,Dm ad,2
ViHSD,test,?i M? g?i ?ô âm ph? v? ai có nh?n nh?n vào líp nghe n?i mu?n ói,0
ViHSD,test,Tu?i th? ai c?ng có nh?ng m?i ng??i m?i khác thoii,0
ViHSD,test,Hay quá Bác ?am c?ng mong là v?y ??,0
ViHSD,test,t?i hn a ?? k live mik s? bao toàn b? quán net ?ng h? MV ms c?a s?p ae ?ng h? nhá <3,0
ViHSD,test,Link m?i ???c c?p nh?t nha m?y ??a:,0
ViHSD,test,Hu?nh Tu?n ph?n ??ng ?ó b?n,2
ViHSD,test,Minh H?u thác lo?n :)),0
ViHSD,test,abe c?u Tú,0
ViHSD,test,"B? ch?i ng??i ta lên m?ng câu like , b? m?y là ng??i câu like ?ó , kêu ng??i này ng??i kia ?ng h? nhi?u nhi?u , ?i M? ch?i v? cho m?i ??a ngàn ?ô ,  nghe mu?n ?ái ?a ra m?t l??t cho b? coi , lên m?ng ng?i bán t?ng chai d?u th?m ki?m l?i mà nói chuy?n ch?nh chó.",2
ViHSD,test,Lúc ch?i thì to mòm gi? thì khóc lóc n?n n? các th? ??a con nik còn th?y nh?c dùm,2
ViHSD,test,Hay qua a lan oi kkk,0
ViHSD,test,@Chuyên gia d?y chó chuan men kkkk,1
ViHSD,test,b?o ??i ?? nó xem có kèo nào th?m h?n không ?ã,0
ViHSD,test,825859864,0
ViHSD,test,Nguy?n Tr?ng Hi?p hình tay là gì th?,0
ViHSD,test,"Con bong sao lo ve my cho 1,ooo mot nguoi do thui",0
ViHSD,test,Nguy?n Nhân link cái mã t? nhà mày à,0
ViHSD,test,Mê ch? hiêu nha,0
ViHSD,test,??????,0
ViHSD,test,Iphone tr? ti?n b?n quy?n ch?a anh ??,0
ViHSD,test,Xin top :))),0
ViHSD,test,nà ní s?ng ch?m l?i thôi các con z?i??,0
ViHSD,test,Nát bét bè b?t ??,0
ViHSD,test,"d?m ba game nh?y nh?y, th? anh còn làm ng??i k :v",0
ViHSD,test,Xh gì? l?i d?ng nhau mà s?ng ?i. :),0
ViHSD,test,H?ng B?p mình ?n tôm ?n cua thì lo j ?n nh?m m?y con này. ??,0
ViHSD,test,"Phim ?ell hay . net bà này ai dám s?a, b? mà có nhi?u ti?n là t?y ?c râu r?i",0
ViHSD,test,D? th??ng l?m em gái ?i,0
ViHSD,test,t? hào là h?c trò c?a abe,0
ViHSD,test,Hoá ra ?ám con gái toàn nh?n b?m h? nàng :))),0
ViHSD,test,"Spoil nhé, phim có best wibuuu",0
ViHSD,test,X?o có ti?ng :)) haha,0
ViHSD,test,"do ng ta không bi?t ch? mà :""( th?t tôi nghi?p ch?c cu?c s?ng v?i h? khó kh?n l?m",0
ViHSD,test,Cho h?i ??t ?? ?n th?y ba ? ?âu ?,0
ViHSD,test,Theo coi l?ng còng ch?a,0
ViHSD,test,MÔ?T NU? C???I =10 than thuô?c bô?.,0
ViHSD,test,Pham Tan Phat ?? ai c?ng có ph?n,0
ViHSD,test,chu?n b? lên tream thoii anh ?ii,0
ViHSD,test,Nh? 2 gi?t n??c ?,0
ViHSD,test,T?i qua v?a nghe anh nói trên stream,0
ViHSD,test,"C??i *aaaaaa \""quà t?ng cu?c s?ng\"" ??????",0
ViHSD,test,Nguy?n Quang Huy ch?y ngay ?i,0
ViHSD,test,Th?ng nào edit ??y :)),0
ViHSD,test,N?m nay l?i k ?n t?t v?i b? m?:((,0
ViHSD,test,"Ch? ?i, ch? ??p l?m,,,",0
ViHSD,test,Th?ng nào kêu tao d?ng háng leo rank là ?n ban nha ??,0
ViHSD,test,Hi?u B?n Tre thì sao?,0
ViHSD,test,Phong Hoài ch? c?n m?t cái khoác tay tôm tôm... công ty chúng ta ?ã b? phá s?n thanh ?n mài bank,0
ViHSD,test,fan c?ng nâu n?m,0
ViHSD,test,"@T?n 3K lên web or shopee mia 50k giá s? giá v? 35k kh?i gáy f1 f2 , và n?u f1 f2 f3 gì ?ó thì ??a ch?ng minhra",0
ViHSD,test,chu?n bài,0
ViHSD,test,Ph?m Minh ??c t ko bi?t nên sad hay haha nx,0
ViHSD,test,dkm chung no ko tiem cho cac chau sau nay lay ai giu nuoc,2
ViHSD,test,thánh vô ?jch chém gió,0
ViHSD,test,"Tr?n Lâm Nhã thay vì an toàn nh? m?y bài trc thì l?n này v?i hoaprox thì jack phá cách vcl ra, v?i ng??i nghe nh?c bình th??ng thì h? ch? y?u nghe l?i v?i cái melody chính c?a bài ch? l?n này ôg anh ch?i qu? Pop funk nh? này thì g?p g?p quá nên h? khó n?p, ch? riêng trap soul c?ng ?? làm khó con em bàng hoàng r",0
ViHSD,test,"Móa , tài s?n m?y ?ng t? c??p dân mà ra ko ch? ai",2
ViHSD,test,500 ae có ngh?a là gì nh?,0
ViHSD,test,Cute th?t s?,0
ViHSD,test,Chu?n b? xây nhà nghe ch?a th?y,0
ViHSD,test,Qu?c B?o Lê hen s,0
ViHSD,test,Anh minh hieu cho em so dien thoai di dang em di lam bung nho lai nha anh,0
ViHSD,test,C?ng k cao l?m ??,0
ViHSD,test,Trung nút vàng bá d?,2
ViHSD,test,"Nó nói ?úng mà, mà ?úng v?i thanh niên ? m? nhé =))",0
ViHSD,test,L?i m?t v? ?n chia ?éo công b?ng :))),0
ViHSD,test,Tuyen Nguyen này hình cánh hoa h? chu?????????????,0
ViHSD,test,?c c?a ló ??y à ??,0
ViHSD,test,"Có ai ?? ý r?ng cái m?u hình làm logo ??i di?n cho b?ng ??ng c?a th?ng Vin ""v??n"" nó có nét t??ng ??ng v?i c? c?a ?ám gi?c c?ng s?n Trung Qu?c không? :v Éo bi?t team designer t?i nó ngh? cl gì n?a :3",2
ViHSD,test,Nh? này ranh con trong nhóm D? Lu?n Viên c?a nhà n??c ?y mà.c? ai ??a tin Ji thì nó bay vào nói b?t ch?p ?úng hay sai.?n l??ng ph?i v?y b?t ch?p dân ?ói kh?.nó ?âu ??ng v? phía công lí.nhóm t?i nó c? vào tr?m ??a ?n l??ng vài tri?u là ?? v?y.làm nh? d? lu?n khi ai ?ó ??ng ??n ng??i chi l??ng nó...,2
ViHSD,test,"1 n?m sau ??c cmt c?a b?n, v?n còn m?c c??i ch? 3 =))))",0
ViHSD,test,Ch? d? th??ng qa Minh Hi?u ?i. E iu ch?,
"Ch? có duyên d? s?""",0,,
ViHSD,test,"M?y ông ng??i Anh t? sân bay v? hiên ngang vào ?i?n Máy Xanh có ?eo kh?u trang ?âu? ?eo kh?u trang thì gi? ???c cái m?ng ch?, t??ng giàu có v?i l?m ti?n thích làm gì thì làm à?",0
ViHSD,test,"C??ng Nguy?n 1 ph?n do nh?c vs l?i qu?ng cáo, nên l?i không ?c ??t nhi?u tr?ng tâm cho l?m",0
ViHSD,test,Cho h?i ??t ?? ?n th?y ba ? ?âu ?,0
ViHSD,test,T lên 60kg ?ã khó vl r?i sao bno lên ???c 200kg nh? ??,0
ViHSD,test,Ch? ??p quá hà,0
ViHSD,test,R?i ông ch? và nhân viên thay phiên nhau b?i ?c..,0
ViHSD,test,camera xu?t s?c m?t chi?c ?i?n tho?i t?t cho ae nào c?n,0
ViHSD,test,"B? nào mún ra quy?t ??nh là ra, ?éo h?i dân ti?ng nào thì b? mày ch?ng luôn!",1
ViHSD,test,oki th?y,0
ViHSD,test,"M?i ??c báo th?y 33 ng??i, v?a ?i v? sinh vào th?y b?nh nhân th? 34 :)) Th? t?i c?n kh k?p",0
ViHSD,test,"Ph?m V? Nói dân trí th?p l?i t? ái . Không bi?t thì ng?m con m? nó m?m ?i , còn tinh t??ng . EU là liên minh kinh t? . Còn \""Tr?i Âu\"" ? ?ây là ?ang nói ??n v? trí ??a lý thu?c \""Châu Âu\"" . ?éo phân bi?t ???c \""Kinh T?\"" và \""??a Lý\"" à ? ?úng là thùng r?ng thì kêu to.",2
ViHSD,test,Ch? ?i . Em fb nick anh japans .. ch? k?t b?n cho em ch?p nh?n,0
ViHSD,test,"Kh?ng ch?,..",0
ViHSD,test,??,0
ViHSD,test,"PhoBolsaTV :bien me ?i,ph?ng v?n tao lao,may v? phong van gia ?ình mày ?i.nhin may nguoi gia ma con ko tha,phoBolSa r?t sam",2
ViHSD,test,Nói chuy?n v?y không nhi?u fan m?i l?!,0
ViHSD,test,Kim Hà Huy?n Nhi Quyên Quyên Nguy?n Th? M? C?m ? chu?ng c?ng éo ai quan tâm luôn :))))),0
ViHSD,test,chui hay lam,0
ViHSD,test,Nh?n nh? t?i cô gái tôi yêu,0
ViHSD,test,??? ??? nói hay thì làm diêu tút b? ki?m ti?n. ? ?ây ngh? ra cho hay lên chém gió r?m r?m ko ra ti?n l?p ??y cái b?ng kêu ?âu ku.,0
ViHSD,test,Tính ti?n,0
ViHSD,test,@V?n Tu?n Mai b?n ?i ngta bán hai lo?i .lo?i chính hãng vs l?i B.dân,0
ViHSD,test,Bánh cu?n vl hehe,0
ViHSD,test,trò ?ùa ??y à hahaa,0
ViHSD,test,yeuu th?y d?u bé baaaa,0
ViHSD,test,To?n Hoà ?ây kp ?nh c?a b?nh nhân th? 17 ?âu,0
ViHSD,test,hay vl :v,0
ViHSD,test,Sao idol không có Fan C?ng nh?? =)),0
ViHSD,test,Th?t s? n? ph?c kh? n?ng phá ho?i c?a b?ng ??ng này.,2
ViHSD,test,Th??ng thì nh?ng th?ng khi giàu lên r s? b? ng??i ph? n? cùng nó v??t qua giông bão cu?c ??i,0
ViHSD,test,Hêloo anh,0
ViHSD,test,Anh sinh viên nghèo H?i Phòng và Con cave già Sa ?éc !,2
ViHSD,test,PUBG MOBILE VN ?ang c?m th?y cô ??n cùng Mixi Gaming ??,0
ViHSD,test,T??ng ch?  nhìn bi?t sang r?i,0
ViHSD,test,Huy?n Khánh Phùng ch? cho nó ?n gì mà béo th? :v,0
ViHSD,test,Nguy?n Qu?c An th? h?c trò l?n,2
ViHSD,test,Ai ch?ng có lúc sai l?m :))),0
ViHSD,test,qu?n lý fanpage không ??p ?c GA thì ai ??p n?a? :v,0
ViHSD,test,Nguy?n Minh Thu ch?tluondi,2
ViHSD,test,Cmt dau,0
ViHSD,test,Ô th? th?ng th?t ch?a nghe v?:Ch?y 30 t? ?? làm ?BQH ah?,0
ViHSD,test,Khó quá a H?i ?ii,0
ViHSD,test,hí anh em ????,0
ViHSD,test,Lói d?i b? môi anh khoá ngay :v,0
ViHSD,test,C?c k? thuy?t ph?c :)),0
ViHSD,test,??ma ch?t vãi lòn há há há,1
ViHSD,test,"@T?n 3K bao nhiu ngh? s? =]] linda v?i Don Nguy?n còn ai ko =]] lo?i 1 hay lo?i 2 thì c?ng là ?? gi?, ?? nhái, lên ph??ng làm vi?c nha =]]",0
ViHSD,test,Phan Th? M? Dung like ?ê dm,1
ViHSD,test,M? làm cx nói k làm cx nói:)) mai ??i h?i r ??y s?a ?i:)),1
ViHSD,test,phát ngôn ki?u ??u ???ng xó ch? !,1
ViHSD,test,Nguy?n Th? Th?o :'))))) b?n t? t? hãng v? dak mil nha b?n,0
ViHSD,test,em dang noi day e a,0
ViHSD,test,"From c?n th? ????  “mình ?i xe h?i mà, còn ngt ?i xe ??p c?c c?ch c?c c?ch??????",0
ViHSD,test,Chào abe nh?n lì xì nè,0
ViHSD,test,"??ng tên gì c?ng ok, lo cho dân  trên h?t là  ok",0
ViHSD,test,Ch?i xong r h? th?y,0
ViHSD,test,Ph?i công nh?n là gia ?ình anh ?? r?t có qui c? t? cách xin phép c?a Tùng ???c d?y l?n cách xin phép c?a m? anh c?ng r?t hay.,0
ViHSD,test,Nghe có v? vô lí mà l?i thuy?t ph?c a ? =)),0
ViHSD,test,Check trên web thì v?n th?y game on mà aloo,0
ViHSD,test,Cám ?n th?y nhaa,0
ViHSD,test,"Tùng Sói l?i said "" sao k ??ng c?nh ông làm tôi khóc ?i :) """,0
ViHSD,test,Tr??ng Ronaldo con dân có ti?n nó khác dân th??ng,0
ViHSD,test,Liêm s? ?áp thùng rác r?i,0
ViHSD,test,35:25 TD Giác ng? lí t??ng ??ng,0
ViHSD,test,Bê Lol ch?y xung quanh.,1
ViHSD,test,Pé Chóa ??????,0
ViHSD,test,Nhìn mu?n ?n s?ch luôn ák????,0
ViHSD,test,Nh? con bóng d?.:)),1
ViHSD,test,Sao chu? ba thuý ki?u có râu v?y chu?...,0
ViHSD,test,??i công an hay cái gì ?ó pháp lí c?a nhà n??c á,0
ViHSD,test,M?y ?nh ?i ph??t ki?u ki?u Hàn qu?c ?y nh? kkk,0
ViHSD,test,"Chu?n cái stt c?a page. Mà cái chính m?y phim ?y éo ai bi?t ??, ch? ai xem.",0
ViHSD,test,Lên top ??????,0
ViHSD,test,Nh?ng ng??i nói ??o lý toàn ch?i mai thuý,0
ViHSD,test,Nh? Qu?nh B?n r?n quá các c?u c?a tui ???? H?n các c?u ra T?t h? :)))),0
ViHSD,test,?? m?nh d?n xin ??a ch?,0
ViHSD,test,c?i ?ó,0
ViHSD,test,Dislike cho nó hi?u c?m giác c?a h? ????,0
ViHSD,test,"L?i ""V? quýt dày có móng tay nh?n"" ?ây!??",0
ViHSD,test,m?y ng??i t?n tâm v?i ??t n??c v?i dân t?c,0
ViHSD,test,Hoàn Thành xin m?i anh v? ??n??,0
ViHSD,test,Qu?,0
ViHSD,test,Huy?n Khánh Phùng ph?t nh? quà mà,0
ViHSD,test,t?i vì ?úng quy trình nó th? :v,0
ViHSD,test,Minh Nh?t Nguy?n v?y còn ng??i lên fb ?òi b?o v? ch? ?? thì thành ??t h? b?n? V?i c? th??c ?o v? thành ??t c?a b?n d?a trên tiêu chu?n nào?,0
ViHSD,test,???c anh ?iiii,0
ViHSD,test,Tr?i ?i gi? m?i xem chi này m?n ghê xem hài vui v? ghê ??,0
ViHSD,test,E lên fan c?ng r a ?? ?,0
ViHSD,test,Tý Tr??ng ghét nh?,0
ViHSD,test,"C? nhìn c? Tr?n D?n là th?y vui v? r?i , tin hay Không tin không thành v?n ?? , nghe cho vui , nhìn ông d? m?n , có ngh?a là ông không có làm phi?n hà ai c? , chúc c? luôn vui kh?e",0
ViHSD,test,Ca?i na?y thi? ?c na?y.,0
ViHSD,test,Tr?n Diên D??ng cái gh? vl ??y,1
ViHSD,test,Con lam doan ko chi,0
ViHSD,test,nhìn s?p ngon vl,0
ViHSD,test,"Dân phát hi?n c?c c?t l? s?p ra, báo cáo câpm trên, c?p trên b?o ch? kinh phí m?i dc ?a",0
ViHSD,test,R?i em g?i B?o Hành Apple ai s?a ?ây ??,0
ViHSD,test,"mua xong r?i ad ?i, bg ch? em ch? xài ?i :)))",0
ViHSD,test,Gi?ng nói gi?ng ?àng bà thi?t,0
ViHSD,test,Ngô Thanh H?ng v?n h?p tác,0
ViHSD,test,"DLV toàn là nh?ng ??a b? t?y não, có não c?ng nh? ko, c? nh? m?y con bò ??, b? thu?n ch?ng, b? s?ng trong gi? d?i, ?âm ra ngu mu?i, dek bi?t phân bi?t sai trái s? th?t gi? d?i là gì. thui Ad ??ng trách chúng nó làm gì cho m?t óc",2
ViHSD,test,Mac bo do dep qua,0
ViHSD,test,chi? co? thê? na?y m??i ?u? s??c r?n ?e ??,0
ViHSD,test,?óm m?nh vcl ?,0
ViHSD,test,best x?o lol ý,1
ViHSD,test,Má ba ?i giúp con chén,0
ViHSD,test,Võ Công Hoàng cái lon má,1
ViHSD,test,Nh?t Vinh,0
ViHSD,test,C?c kì thuy?t ph?c??,0
ViHSD,test,sang vnam ???ng làm nh? th? nhé các idol ??,0
ViHSD,test,Cây nè ??p h?p ?i th?y,0
ViHSD,test,R?i sao mày làm ?c c? c gì ... hay vi?t ??c cho hay?,2
ViHSD,test,Qu?c C?n h?,0
ViHSD,test,V?n còn nhi?u ng??i ý th?c kém h?n c? ?i?m English c?a toi=))),2
ViHSD,test,Chu Hoài Có ngay,0
ViHSD,test,"Bóng , kèo , rung b? nào ?ang v??ng sâu thì tôi khuyên m?t câu thôi, b?t tí th?i gian tìm B?o Lyon s? có m?y cách cho các b? v? b? ??y.?? tôi tag h? anh em Tr?n Qu?c B?o",0
ViHSD,test,Nghi?p ti?t ???,0
ViHSD,test,Cô m?n wá,0
ViHSD,test,G?i r?i ai ??c? Ai x? lý? À mà có ai quan tâm ko mà g?i? N?u mà có quan tâm ??n dân thì dân ?ã ch?ng ph?i g?i.,0
ViHSD,test,Th??ng Th?y c?a em <3,0
ViHSD,test,"D'accord, Merci TrânDân.",0
ViHSD,test,bút là ?? vi?t th? còn ph?n trên bút ?? làm gì nh? :))),0
ViHSD,test,N?m Lê Nguy?n Thu H?ng dm vcl bar con ?eo khéo ch?a ?c 1p gi?t tung l :)),1
ViHSD,test,Gi?i tr??c l?y ti?n s?a c?a tôi mua bo thì gi?i này l?y ?âu ra ti?n. V? ?i ông già,0
ViHSD,test,K thích cho ?i tù ? cách li cho ?? ng?t,0
ViHSD,test,Dép bây gi? á,0
ViHSD,test,:> ?c luôn,0
ViHSD,test,ca?i na?y nhai ?i nhai la?i qua?i cha?n vl â?y,0
ViHSD,test,E k g?i Clear e sài g? ba n?,0
ViHSD,test,Hài th? ??,0
ViHSD,test,Ng giàu ngta l?i ??c dc nghèo ?? m?c cái qqe ?y..,0
ViHSD,test,Tao có súng á ??,0
ViHSD,test,cô nói hay quá,0
ViHSD,test,B? ?éo r?nh ti?p chuy?n vs acc clone,1
ViHSD,test,?íu tin ???c luôn =)))))))),0
ViHSD,test,Xem l? chó c?ng s?n ko có dân ch? ? n??c nó làm gì ? ??t n??c t? do kìa.????,2
ViHSD,test,Austin Ames mu?n ?n gì mà nói ki?u ?ó :))),0
ViHSD,test,í o í òoo :))),0
ViHSD,test,Tiên tri v? tr?? Bác nào bi?t gi?i thích em v?i! E không hi?u là gì.,0
ViHSD,test,Tháng 7-8 c? mà ?n bát mì siêu to kh?ng l? v?i cua hoàng ?? và tôm alaska :( kh? thân anh mình quá,0
ViHSD,test,Nh? l?i cái lúc xem stream anh k? cái này vl,0
ViHSD,test,Qu?n nh? c*,1
ViHSD,test,Tr?n Thái Linh a ?? g?i a ?i ??,0
ViHSD,test,Áo ác v?y abe :))),0
ViHSD,test,M?i mua qu?n nh?ng qu?n quá ch?t...(((,0
ViHSD,test,chi ? ?âu vây chi,0
ViHSD,test,<3 1 tri?u sub cho abe <3 ??ng hành cùng em sau bao ngày cà kh?a th?y <3,0
ViHSD,test,C??i lên ?i con trai,0
ViHSD,test,Tea timeee.,0
ViHSD,test,Cái quái gì nói lên s? th?t v? cái ??t n??c này c?g là ph?n ??ng. T? do ngôn lu?t ko bao h có ch? ??g ? cái ??t VN.,2
ViHSD,test,Nghi Nguyen bà lanh qá à ??????,0
ViHSD,test,Th??ng tâm quá tr?i ?i ??????,0
ViHSD,test,Lan Bông ...,0
ViHSD,test,Bu?n c?a abe,0
ViHSD,test,Say oh year la? cu?a tu?ng nha,0
ViHSD,test,bán linh h?n và não cho qu? r th?t v?ng làm j =)),1
ViHSD,test,Nguy?n Công ph?c cái máu lol,1
ViHSD,test,Aba m?i tung video c?c hot nè.,0
ViHSD,test,Cu?n t?i cu?i ch??ng trình luôn??????,0
ViHSD,test,C?c kì thuy?t ph?c:((,0
ViHSD,test,"Link Facebook anh Tr?n V?n Xuân nè , m?i ng??i qua tham kh?o nha",0
ViHSD,test,Thi Bich Phuong Tran Nguy?n Thoa =)),0
ViHSD,test,Ch?c cùng cha khác ông n?i vs nhung rùi !!,0
ViHSD,test,Updat liên t?c nhé ad,0
ViHSD,test,Lo quá ? ??,0
ViHSD,test,Cái này th?y live lúc nài zay t?i bay,0
ViHSD,test,Cc  3 m,2
ViHSD,test,Qu?nh Nga má gi?ng nga quá,0
ViHSD,test,Ba gà lên t?m cao m?i,0
ViHSD,test,M?i h?c v? bay vô xem,0
ViHSD,test,??,0
ViHSD,test,Bò viên và panda ko thích ?i?u này,0
ViHSD,test,??????????????????may ma oi con so va??????,0
ViHSD,test,Nút này dc làm t? vàng h? ae :v,0
ViHSD,test,?úng là ông bà có câu nh?t lé qu? không sai ?????? kh?u nghi?p quá già ?n nói t?c t?u m?t d?y quá. Tao là kinh cái th? lo?i này l?m nè. N? và láo .????????,2
ViHSD,test,Duc Thanh gud luck ??,0
ViHSD,test,*Ai ?ó tên Nhung:,0
ViHSD,test,Duy ??ng s? quá mng ? . E s? nên t?ng 2 kí cho ?? s? huhu,0
ViHSD,test,Du h?c sinh úc ??y ????,0
ViHSD,test,T?t ko pháo ko táo quân max chán,0
ViHSD,test,"Tr?n V? nh?c l?n ph?n gi?ng quá , nghe l?i b?c ph?n mà c?m th?y t?i chú k-icm",0
ViHSD,test,Ci 3 oi giàu wa giúp e v?i,0
ViHSD,test,Ng??i trong hình vs anh ?? gióng nhau nh? hai gi?t n??c,0
ViHSD,test,"Em nó vào tù ch? vì ngu mà ch?t. Chúng nó ? M?o nh?n ?c gói ti?n to to, ném ti?n v? v?i gói nh? nh?, ??n lúc em này ?c nh?n ch? là 200k và tù. Ngu ch?a con",2
ViHSD,test,"D? thi?t , nh?ng tao v?n cho 1 like ?ng h? ??",0
ViHSD,test,Nhìn chi sang quá,0
ViHSD,test,"@ Kim Ngan , cháu hi?u ý chú r?i ??y.. cô Linh này quá kh?u nghi?p cháu ?",0
ViHSD,test,Cháu ngh? chú nên nhu?m thêm màu xanh lá cây n?a thì h?p lí ??y ?,0
ViHSD,test,bú cu không th?y,2
ViHSD,test,"Bên Anh có v? racist n?a, anh du h?c sinh Singapore b? nhóm hãm lon th??ng ??ng ?ánh cho b?m ??u. V?i c? ch? này ý th?c h?n h?n ch? Nhung, tôi th?y ch? này ch? có l?i gì c?, quay v? VN ch?a tr? vì rõ ràng VN ?ang th? hi?n r?t t?t phòng ch?ng d?ch",0
ViHSD,test,th? làm sao mà ?at n??c ?ã nghèo l?i cang nghèo h?n ti?n ?y làm ?c bao nhieu vi?c có ý ngh?a,0
ViHSD,test,Hi?n t?i tui ?ang d?ch v?ng c?u gi?y ??,0
ViHSD,test,Xuân Tr?n trend ?ó nha.,0
ViHSD,test,Chút m?ng abe nha,0
ViHSD,test,Xuan Huynh bình thu?n nè c ?i. Nói bame c c?n th?n ??,0
ViHSD,test,"Hy sinh ??i b?, k? cho dân ch?i, mi?n sao ?n cho nhi?u ti?n, có bi?n thì ch?y thôi, t? duy c?a các ông t?n m?n ch? có v?y thôi.",2
